"","CTRL_1","CTRL_2","CTRL_3","RBM47KD_1","RBM47KD_2","RBM47KD_3"
"NOC2L",4759.07484271968,5155.67200975588,4884.13601211525,5185.58911141323,5499.69608411342,5488.51801116645
"NOC2LP1",6.53139473681119,0,2.83547752389365,11.0981415153729,6.21240380548083,5.98784964660571
"NOC3L",1027.29922810813,1039.36783803198,933.634755745859,1139.29139519059,1020.72433717083,1235.48027989626
"NOC4L",326.471005242043,332.878135998305,343.935667711751,281.047328421012,318.884372116871,270.072677293632
"NOCT",256.762484376095,203.284140089655,170.227743863269,235.733974209156,243.307608471262,240.103478096179
"NOD1",253.646271226533,251.12984524474,222.4946209022,335.526182687666,284.202797144413,376.532064810386
"NOD2",2.93549771753766,1.99632973831666,2.81847889071318,4.22134724680884,1.02410640806757,4.03336491125728
"NOL10",1837.89697849508,1805.80643823563,1785.39951314026,1704.01655639191,1527.66916493757,1743.32455530331
"NOL11",3217.16306047207,3485.73312821311,3417.25824819954,3401.41827172054,3330.17165460692,3747.82783570707
"NOL12",206.895637145026,190.895997305804,164.250354297462,191.902230368289,188.724793455218,171.818690519817
"NOL3",812.39351922002,802.864394891483,875.216461031294,877.981977916567,858.272927019927,753.503261845388
"NOL4",62.8483551750817,54.791007946879,68.746540632539,94.5434926942252,82.55597745047,48.3101496175532
"NOL4L",2933.29036457402,3193.62202605737,3209.75193647532,3246.1375319071,3135.06143087274,3198.68068414523
"NOL6",1200.32472302781,1164.01188819558,1184.88957709437,1205.04310672222,1167.27043426663,1041.68030254557
"NOL7",1846.19797158236,1826.87473037994,1867.55470404687,1547.75077508276,1423.59587237078,1495.15550564758
"NOL8",1839.680544453,1702.57420542738,1539.26247897467,1636.34725517032,1495.52121263958,1715.28951892706
"NOL9",1635.90405374258,1835.47952639397,1714.00266031431,1719.26862146941,1787.10491689548,1871.41964645553
"NOLC1",5340.31572256772,5519.81097018334,5419.66039201608,5704.35481240951,5318.7532777444,5540.60882573848
"NOM1",852.811508882346,949.035103410686,1042.8271353905,1113.61796213532,955.500148306031,1044.11490944875
"NOMO1",10002.1078248346,9426.67653467363,9473.85235764421,10441.0716468511,11574.6128730697,8612.54744066278
"NOMO2",7834.38079497876,8124.14957039727,7870.91589756643,8133.90359103254,8043.6910052432,7837.47631759259
"NOMO3",6941.19711998982,7157.02008676786,6969.85622362018,6850.31796380796,7025.52163913207,6853.5547923805
"NONO",14460.4816033674,14835.677708958,14637.5143325487,15878.6842310549,15357.8434968041,15590.591550407
"NONOP2",16.731597635892,11.0190716119688,5.70056337222874,15.8072276898573,15.4582791511538,26.5412937684714
"NOP10",1504.45500039755,1558.10733997149,1625.10453641552,1347.58420412338,1393.94554532315,1371.83346928285
"NOP14",3666.9494179491,3484.24668645593,3469.69046127144,3340.92520626227,3211.70122920859,3416.35523946422
"NOP16",1008.37077028943,953.186545298705,975.588393003937,960.003607890523,876.517070314591,839.843000709524
"NOP2",1053.54913181706,938.571795445558,1004.16043233647,1078.0132600488,915.731070703449,1193.21933512367
"NOP53",5604.89688956041,6218.40600099741,6222.9075726429,7138.93942436539,6674.84349385133,6073.34195718761
"NOP56",4202.15739766665,4154.28536621547,4025.43687250061,4459.82012643809,4089.13118594429,4248.64740592876
"NOP58",3840.39885168959,3901.39502306196,3803.57826323764,3803.51458122188,3731.15069847687,3995.62211226051
"NOP9",3101.51676369144,3256.38848616252,3118.67611597831,3436.2789294572,3394.45731350039,3363.31107481838
"NOS1",7.86186519179299,4.00210509072444,7.59595472413286,3.17132183427468,3.07601689185493,8.89404867415787
"NOS1AP",88.4412136110295,126.790239496703,114.971625311865,109.871831734581,117.042104087995,137.404902875948
"NOS2P3",14.7605557875636,8.00226024383304,4.75691471797009,14.7519664173134,10.2587946173801,8.89067629560921
"NOS3",796.418121119511,885.465714451617,787.36649437924,759.895560197201,617.497921016442,601.049389105993
"NOSIP",653.880756491095,719.493735024254,703.613567129556,695.445132350713,693.793050001532,688.613997603483
"NOSTRIN",8.8686903993411,9.97548835933424,8.96916774722575,11.9055296908189,10.9115403305608,6.14659469809442
"NOTCH2",11885.1976892984,11663.7008588033,11556.0145513984,12527.8263409994,12241.1669489412,13102.6826045846
"NOTCH2NLA",1226.2329955205,1045.40761698347,940.409283895266,1113.50032277882,1199.18391423629,1179.51864786807
"NOTCH2NLB",65.2713564015316,55.215509870039,51.5617581067056,47.3145709933647,52.0426058166906,52.8592300379441
"NOTCH2NLC",824.766681061672,788.026622192726,756.966116365105,801.203464904141,878.756547311566,869.094357250745
"NOTCH2NLR",192.678043084269,193.710160937043,203.582416818099,212.680747071828,231.391856689354,188.282422169703
"NOTCH3",2495.34287636679,2329.96974816381,2055.97814789654,2635.42455707856,2346.49186195482,2465.58261958541
"NOTCH4",27.9859799299634,25.3670230886588,19.0077146155003,17.4501372572373,17.1330645611311,17.7210154362013
"NOTO",4.87686648285694,3.99586487781663,12.2269006253856,11.5698505383686,6.14634833033152,11.1403031373951
"NOTUM",3.18800910053596,5.76398293398546,7.33535303341725,15.6994979008654,5.05339284229568,7.63507782140248
"NOVA1",541.528842581716,611.484635557524,570.835777683346,433.304720147582,533.573816497223,580.80756321138
"NOVA2",19.4001083741489,3.87303720189215,0.197812492960006,13.7037504213516,17.8641617986738,0.415547014356542
"NOX4",7.93312858779233,8.04763499267127,7.59769544541492,5.22554561760966,2.06253156880879,5.87616955170546
"NOX5",6.28397429188872,14.4870584120614,11.1355279546371,21.4524616423354,16.97376550753,19.8456266558803
"NOXA1",109.852347590844,89.7899951736496,94.3309048698459,82.4615638446422,93.8636068100867,82.7094903878334
"NOXO1",10.2776614537887,10.5598828078052,7.04340667815045,5.64610261627713,11.1290607407073,1.97862265169277
"NOXRED1",79.5412924159281,60.0060349256744,57.1518845580036,58.3338311232406,51.3696497947897,52.9243499084636
"NPAP1",25.6014348882434,44.0989561104247,26.6807885532745,43.3055618608155,43.1134866393232,39.2309742319562
"NPAP1P2",1.94659692197061,3.9987059233158,2.81380875717899,5.28144184847869,5.14837729553094,5.03742172407643
"NPAS1",47.9706159582794,41.8017847478588,58.0134942086226,28.7420993715992,37.5782033809174,30.1051661182355
"NPAS2",269.334825088078,180.786960657691,245.113169263462,200.529503429241,276.677967869588,202.853194940263
"NPAS3",52.7437429197426,19.0234935258151,43.9737669279426,23.3556928713047,21.4021887655909,28.3563602074516
"NPAT",1278.33840799441,1329.78132927645,1269.36180182328,1111.55225922193,1281.93038708614,1365.3547214591
"NPB",9.51924488760051,14.047343400594,11.096629778785,6.11656802723776,12.0676917089297,4.45436787298492
"NPC1",3805.17864720472,4476.47615241156,4120.66396367292,4262.35290764063,4501.75498612508,4679.86934552549
"NPC1L1",1.0182039469584,3.49236424001612,4.06837994449751,6.89672724934806,3.59747595651015,8.91524358891981
"NPC2",4959.63358347621,5517.14843656412,5399.3344773033,6049.86060611441,6303.56975321065,6170.80087475456
"NPDC1",507.32752368502,505.868754104275,517.133203476859,443.317126038044,401.202451760618,375.462917417296
"NPEPL1",511.64109978445,469.02637928564,514.026034154573,445.765078975308,513.540867140175,464.120578392226
"NPEPPS",7906.3264252039,7373.26264806081,6612.54854592697,7018.65017246909,7318.66586985078,7836.70023769973
"NPEPPSP1",457.654233035342,291.921823665543,382.590633247169,518.116426682063,447.954054344696,64.9621803968185
"NPFF",26.0113879659424,29.1748566503712,19.610854519274,28.0919541699165,21.2744299041433,28.3021365568269
"NPFFR1",73.0444754986881,63.1732837322206,73.8447775125178,65.3111190276655,64.5450934410532,68.2271498843396
"NPHP1",377.468852713428,387.42392732474,320.270731792672,378.17341414845,391.131958731203,392.97480586986
"NPHP3",632.501363160199,644.381101011007,604.064436100724,580.222311392815,576.349116493798,542.298477892806
"NPHP3-ACAD11",23.2496055968398,36.7602144986538,2.48210931437435,2.73747848209006,2.69210129023227,21.6767626942412
"NPHP4",432.911483850485,384.802809706938,365.702317589333,446.697684443318,408.316986906027,402.01761781195
"NPHS1",12.6902816204274,11.971245710662,11.332623658297,21.2608236869559,15.3566043889328,10.9901452075612
"NPIPA1",1580.99439591278,1535.16164258866,1520.43906943741,1482.14629465342,1530.8678696129,1550.51146440347
"NPIPA3",41.926318038673,39.8095701531891,34.9056250070918,45.3205224310316,47.6613520374699,40.8414534861522
"NPIPA5",12.3481733756767,9.77491802371337,26.8611116171665,16.0757736793702,0,0
"NPIPA7",104.012721818724,78.1785250841298,121.657562601747,94.5112222020054,93.501704073835,171.097563951444
"NPIPA8",27.4755559183874,9.00747337106552,15.2166690725312,15.8276162511491,22.5577418179883,9.8958763148346
"NPIPA9",154.906250405777,184.962518816274,121.32289072946,209.853044946152,167.45644597004,139.989679510915
"NPIPB10P",7.86831397637922,12.0131632851753,6.73416874073117,5.29386110485243,15.4079578074489,8.73639711159448
"NPIPB11",95.1998384742944,84.9946037321151,110.400786188303,113.984415119619,84.7921018635869,137.135488325681
"NPIPB12",1912.05492033653,1387.06880789059,1589.51726318528,1570.93128931459,1619.24343203306,1609.26971293337
"NPIPB13",138.492019438783,100.43144608342,113.319446001399,161.30738861872,102.535493988908,153.636974452042
"NPIPB14P",964.546876504488,805.171938403323,873.468240494756,1031.93068461071,985.569310315541,1022.09386676356
"NPIPB15",397.214807593791,409.742083809983,458.071511628234,468.609931263618,434.978875528382,467.370362999521
"NPIPB1P",0,3.0257140062599,8.50600263280933,3.18575113324091,3.0731034505568,3.91355452029258
"NPIPB2",82.7654434088674,44.4113194979649,57.4475145708651,61.8980916898515,73.3016962913514,64.8036995807615
"NPIPB3",1310.43198521468,1016.32179502483,1097.63925037461,1137.89168776196,991.772643651792,1223.23651239486
"NPIPB4",2273.27766263132,1831.30471869021,1807.94085474627,2030.23833794185,1982.54841950344,2301.58373538978
"NPIPB5",4601.4572590103,3929.94555864895,3890.28802193938,3916.88627775324,4683.09875506132,4696.90770583521
"NPIPB6",236.950304755026,119.276307305754,170.28209845524,171.904311793839,164.234612404611,164.789131252491
"NPIPB7",1.9734882470902,6.02183646813449,0,6.36691284683611,7.19815356168093,2.92312877811218
"NPIPB8",19.9071596008435,11.0825519641531,8.19101479807061,7.73707045691725,7.4143823238813,13.9292867716936
"NPIPB9",46.1514863080688,157.73241031525,98.5670391523381,81.271033470438,80.1081224234076,129.667273486828
"NPIPP1",70.8219163209918,101.10262960196,105.405350161807,103.625984020119,90.1875650621019,101.143955456703
"NPL",8.14429515876027,11.5852677398496,6.12852598762044,11.7071765943799,7.85469700963276,5.56063938585827
"NPLOC4",6944.12269904878,6758.63719580212,6822.89495917143,6464.76425813251,7122.89218118017,7236.5540918604
"NPM1",19053.1561576681,20629.3511038578,20892.3394200225,20317.722997934,20083.3699160053,19834.8853898615
"NPM1P12",0.994448089195331,2.02267321421885,1.89286180503064,1.05333884756783,3.08803283351547,0.968956959759904
"NPM1P24",5.93773075372769,3.03587748396894,2.8625492768766,4.22815042358143,2.06594855129225,3.83368206549434
"NPM1P25",8.96763555935138,7.11902808099901,5.69861689516506,3.18659689214272,3.06883765987101,7.64988902855279
"NPM1P27",16.793497069138,9.0880816828293,7.64208032501794,9.48854880839375,8.24702433373839,6.75911630625064
"NPM1P29",3.91188385686315,3.00096767593404,2.85630395173955,0,1.04214639012761,1.96200812966692
"NPM1P33",0.987890595909783,2.01517703968421,2.83609353590161,4.21269241966653,3.05944406574602,0
"NPM1P37",13.9418515703822,11.1789453352594,9.47324013823722,4.23104139948166,5.1364657954312,8.63896505064391
"NPM1P38",7.97019742995707,7.09383230646758,2.85515072866372,8.45901176840911,10.2631024328257,11.5080882719865
"NPM1P39",6.91263691777667,14.1080715669122,7.59261543428708,6.3193791061145,7.24487063584192,8.74178283663516
"NPM1P46",1.96447006601858,1.00172674408684,0.95452744676397,4.17895631223662,2.08833724399751,0.976041790187885
"NPM1P48",2.98368205831834,2.02246374648526,0.95826161138323,2.11712245513781,1.02661056612978,1.90959889558523
"NPM1P5",2.97724122094592,1.01114715520895,1.90383251301531,3.17748858573375,0,1.93148489545293
"NPM1P50",5.90865619249479,4.0170173430517,0.957233168542328,1.05104754442315,2.08138686694427,2.89719118016367
"NPM1P6",4.92624261466853,4.0263751335351,11.4757882302587,7.35581005700772,6.20946485822563,2.90860368218931
"NPM1P7",127.259726819907,122.99590218075,156.280931725267,132.520080830255,114.481012202982,165.360988867958
"NPM1P8",1.97337203491512,5.03606369282919,2.85493334665571,2.09925212024962,2.06668074243412,0.974870875536183
"NPM1P9",3.92087934928883,0.998519550124296,2.87261037750164,3.13217582002441,1.04402379626671,1.95775882434899
"NPM2",61.0570865382968,51.5307013171687,31.7399932183483,68.4880130449667,50.136044444896,38.1125151292182
"NPM3",622.054493291669,631.25189421254,653.190088563218,595.765093492063,618.445343953543,548.262675991092
"NPNT",830.181851692251,953.144282840966,862.287642273207,859.585001418703,869.617266601463,1033.07646948353
"NPR1",1.61959527426274,0,2.34060198869298,0.881089989181304,2.14232450257882,3.33905361379747
"NPR2",337.666610200935,320.705648718863,305.422298231764,606.48072011083,419.302220260892,539.56258213054
"NPR3",1332.55617608074,1433.93691338032,1298.77922697586,1242.68130679927,1266.42835039041,1252.40870589376
"NPRL2",564.144596842313,528.150934774538,542.757717869937,497.938595421504,473.905832902492,416.048693409234
"NPRL3",1070.21435186955,966.350657430404,1013.16281816766,1059.87050107713,966.886461914224,875.436057014864
"NPTN",5353.6184120246,5724.22206849949,5535.59848705477,4564.38873626328,4708.67735309001,4886.34414204068
"NPTX1",1.80170434726149,3.49464399982836,4.36781609179107,1.95047163244686,2.40109313704744,1.86342443413342
"NPTXR",29.2455775550784,29.9516225912272,30.2714965469398,37.0751418991988,39.9249022540154,29.0457105072982
"NPW",13.614252090417,2.56216772420301,3.58108855170942,1.36665320379416,20.6649032877067,9.22662537993826
"NPY1R",9.2842143773947,10.2324551616245,3.67745987176155,25.5762719158741,7.15453942315398,10.9810846107972
"NQO1",7827.57027356126,7941.01368820611,8090.52111674882,6859.3449575168,7240.46476024035,6793.09970164119
"NQO2",591.060010961586,537.961449353385,610.902110176466,551.16085257131,649.940632894744,481.621241308256
"NR1D1",685.349635482684,739.815372936732,700.815434459211,701.95460802941,695.008476781632,663.314847483876
"NR1D2",1902.81775125354,1867.80410014998,1838.93556544777,1831.06524994122,1888.51263949728,1976.18288452291
"NR1H2",1299.57916967868,1368.72592295302,1430.38793704929,1248.45429429275,1298.99769820625,1164.6806360544
"NR1H3",50.4973499616746,52.3666686772403,53.4180172184272,57.4111619823738,63.1298338467551,41.0127657184665
"NR1H4",2.0909547069816,4.01102929125117,2.3282659073345,1.28448700481677,2.12883614450552,1.34842721261846
"NR1I2",1.47680649800209,5.38916388678079,2.14041653686856,14.8643676963703,0,7.77912493345736
"NR1I3",29.5860611362134,36.1589542614511,26.7823121788659,35.9336489519631,39.7238315019162,34.3154598630485
"NR2C1",991.363880237118,923.321277701718,895.957440640066,970.53213399735,975.628993086306,991.093261939579
"NR2C2",2058.37557257482,2373.07469527372,1963.64123175222,2477.98592010896,2509.26456586833,2535.80179368223
"NR2C2AP",243.687358654023,219.179786323043,242.714825094079,222.031514442669,248.83715540334,182.235580109905
"NR2E1",0.983201883305433,2.00651615056914,2.83825154525823,8.40905815111938,2.05215964238437,1.98703943339835
"NR2E3",4.90836410835387,1.5743537023502,1.47572402950165,1.66377491138591,0,17.3033589546989
"NR2F1",1710.49562599307,1674.83353208144,1838.35064972263,1919.01002167443,1780.58883513121,2077.81512503392
"NR2F2",1590.85482927907,1711.30697401316,1656.37896019665,1626.73614755134,1508.91189536314,1566.09612243616
"NR2F6",3457.48356111,3637.0358989523,3880.25217334717,4282.19438238363,4260.57198449609,3734.63448123354
"NR3C1",3434.85593271514,3370.0824338777,3323.8190625766,3948.21765621768,3997.58246695473,4257.07566956517
"NR3C2",438.273983700192,365.971619822908,469.297383883073,283.901619431094,279.674960961241,316.248198021138
